,mse,mae,r2,evs
1,4409.915568357218,46.01479341733225,0.8360813150446527,0.8360813153313187
2,4414.095669023964,46.28885870694566,0.8378587367446543,0.837865558548968
3,4692.718180655869,47.19955265933124,0.8279977804071906,0.8279989374419391
4,4477.703305759519,46.62976475943778,0.8399457980858663,0.8400957364527359
5,4187.533719160798,45.578770274555424,0.8420072353559576,0.8435018517992374
6,4468.865881635483,46.10064364764074,0.8366026314197459,0.8366505014941943
7,4048.8823931798893,43.764798702918974,0.846408802657407,0.8464096343954606
8,4897.648859913275,48.610718059782315,0.8229613249174723,0.823221291496298
