,mse,mae,r2,evs
1,4524.4238553867945,48.39819213936236,0.8289535143977901,0.8292175187569274
2,5008.29425810354,49.81182327773293,0.8156034417382041,0.8164064682313464
3,4540.358679896687,46.798391041297684,0.8301585025925005,0.8309433798767263
4,5323.579276070252,49.80249418586588,0.805579359356084,0.8064511989610694
5,4825.861157560071,46.8728899704698,0.8229321313795699,0.824331669150403
6,4582.166664541662,46.997385832561704,0.8327616425231964,0.8340078671032004
7,4754.122349473374,47.68325482938039,0.8287579627076637,0.8295880081381295
8,4975.289393510148,49.40724030594448,0.8174341894366893,0.8192609152972495
