speed of rotation,torque,fuel consumption,TJ actual rail pressure,ignition angle,throttle opening,airflow,air-fuel rate,GPF central temperature,soot
810.0249938964844,1.4731218218803406,0.512258768081665,10.003144264221191,13.54032278060913,5.174599885940552,6.913175106048584,0.9900578260421753,87.21263122558594,0.0002654796061175751
1105.9187927246094,-6.044794917106628,0.5095767293657576,10.127750873565674,13.184523582458496,5.988033294677734,7.4428606033325195,0.9945668876171112,86.69175338745117,0.0002781855674766077
1604.9800415039062,-26.04100513458252,0.5085039138793945,12.006564140319824,-1.6001309156417847,11.506245613098145,11.72172498703003,1.1498281955718994,86.1172103881836,0.0004616054186195052
1802.5048828125,-28.402256965637207,0.5965577159076929,13.445581436157227,-7.453125,13.76495361328125,14.007803916931152,1.3890209197998047,85.97428894042969,0.0004692773207613181
1643.5441284179688,-16.26083278656006,0.6385526061058044,13.581909656524658,-7.789507865905762,14.186404705047607,14.276939868927002,5.186856150627136,86.67920684814453,0.0003957082615346957
1368.2564697265625,-11.438003540039062,0.6537102077235567,13.676940441131592,-10.011303424835205,12.00451135635376,12.680599689483643,8.03890347480774,87.07394790649414,0.0002553752901099411
1272.9379272460938,-7.777866363525391,0.6623988747596741,12.749086380004883,8.541450798511505,10.046450138092041,10.990939140319824,4.036993741989136,86.57409286499023,0.00019678671754345164
1286.1204223632812,-5.415895223617554,0.5605527327447979,14.200279712677002,7.088832378387451,9.970913887023926,10.873610973358154,1.190083920955658,86.57409286499023,0.0001346554069652417
1291.4140014648438,-2.41157066822052,0.4937964379787445,14.653205394744873,16.0200777053833,10.584887504577637,10.777466297149658,0.9849018752574921,86.12505722045898,0.00013654944582187927
1283.9169921875,-0.819611206650734,0.6059674635374297,15.37317419052124,8.150390625,10.5316162109375,11.032031536102295,0.9652506411075592,85.97428894042969,0.00022440385288510317
1298.4641723632812,1.0348330438137054,0.6922926306724548,14.935548305511475,17.789921283721924,10.785007953643799,10.968851089477539,0.9284751117229462,85.60002136230469,0.002333597441001163
1296.0975341796875,2.566460609436035,0.8122606707602432,14.731293678283691,11.19394302368164,10.644594192504883,11.142266750335693,0.9162874519824982,85.03848648071289,0.008657186366128855
1296.7276000976562,2.681131362915039,0.9204671382904053,15.425551891326904,18.78515625,11.543083190917969,11.104687213897705,0.904559463262558,84.8746452331543,0.017709050451768356
1306.181640625,3.262887477874756,0.9204671382904053,14.879883289337158,22.21005153656006,11.131176471710205,11.210057258605957,0.9256333708763123,84.28239059448242,0.045702534126435025
1359.08447265625,2.9116839170455933,0.9057163596153259,16.558385848999023,18.033552646636963,11.393785953521729,12.066310405731201,0.9464464783668518,83.78265380859375,0.07726797920017033
1406.463623046875,9.956863641738892,0.9057163596153259,27.014525413513184,20.75806427001953,23.210357666015625,24.245434761047363,0.9890110492706299,83.34429550170898,0.18720332569789344
1418.7911987304688,34.36639976501465,1.2733617722988129,31.456847190856934,20.25,25.760305404663086,27.46183681488037,0.9864212870597839,82.81319046020508,0.21768406615971927
1446.6212158203125,43.507612228393555,1.283298134803772,32.92359924316406,19.134817123413086,28.926445960998535,31.326205253601074,0.9928822219371796,81.14788818359375,0.3212914366996144
1694.92529296875,49.000492095947266,1.9508562855263973,34.756086349487305,17.124335289001465,32.43128967285156,42.96860694885254,1.0016206502914429,79.96917343139648,0.5406165711966712
1996.38330078125,49.83503723144531,2.000446319580078,34.19638442993164,19.824481964111328,32.74893569946289,43.497915267944336,0.9757004082202911,78.35969543457031,0.41548699836312586
1772.1527709960938,44.33902168273926,2.3990991836939104,29.80006980895996,24.04230785369873,20.682842254638672,23.58206558227539,0.9808693826198578,76.66633987426758,0.1519818172834176
1837.9363403320312,37.01023864746094,2.4421355724334717,33.493160247802734,18.39230728149414,33.055012702941895,51.385135650634766,1.036849558353424,75.5488052368164,0.28105562543008655
2091.641845703125,61.483694076538086,2.553043117278661,34.93343734741211,17.05384635925293,35.53422927856445,55.30765342712402,0.9938364028930664,74.38226699829102,0.22041259027707336
2138.2535400390625,50.943267822265625,2.5689799785614014,31.117783546447754,25.436508178710938,24.549954414367676,30.305313110351562,0.9466443061828613,73.7016487121582,0.0968908534457383
2190.503662109375,20.954663276672363,2.9545433371478973,28.035250663757324,29.23429298400879,23.959717750549316,24.568350791931152,1.0027635097503662,72.69343566894531,0.09258974916430471
2255.534912109375,16.365424156188965,3.020775079727173,27.40472412109375,28.7017765045166,26.462985038757324,28.095439910888672,0.9922296404838562,72.13571548461914,0.12931932591896855
2425.5921630859375,12.415276527404785,2.5135296903891007,23.733654022216797,22.022208213806152,22.025697708129883,22.45914649963379,1.0582523345947266,71.56440353393555,0.11166787474798226
2210.5863037109375,4.430025160312653,2.407723903656006,29.06883430480957,24.331806182861328,27.990147590637207,31.523818016052246,0.9896233677864075,71.37862777709961,0.17186526383966189
1754.76953125,43.84903907775879,2.272289385650364,33.48198318481445,22.222081184387207,31.57890796661377,38.96066474914551,0.9904475212097168,70.90543365478516,0.23037408668277037
1842.4750366210938,61.04986381530762,2.239392042160034,34.885345458984375,17.052419662475586,34.1048698425293,49.601043701171875,1.012767493724823,70.46604919433594,0.2927570560655922
1686.332275390625,66.53671646118164,2.5668505455186854,33.76357460021973,19.823952674865723,31.573966026306152,39.27749252319336,0.9868470728397369,70.27896499633789,0.2078565874395611
1483.3328247070312,66.14337539672852,2.6663174629211426,34.86508750915527,15.169548034667969,33.223318099975586,42.44468307495117,1.003288745880127,70.27896499633789,0.20085574481476856
1533.0311889648438,80.6587142944336,2.90292106392563,35.04390907287598,11.504032135009766,35.14850616455078,50.74521064758301,1.010183036327362,69.87895584106445,0.213182420251426
1569.677001953125,86.8826789855957,2.994737386703491,35.02525329589844,11.695187091827393,33.85655975341797,50.09141159057617,1.002459704875946,70.08012390136719,0.179995644435019
1576.3634033203125,77.97652053833008,3.147729005664587,34.08745002746582,16.39453125,30.583317756652832,37.65755271911621,0.9771467745304108,70.27896499633789,0.11574725410528373
1622.5289306640625,57.85907173156738,3.216430902481079,33.63652992248535,18.609375,30.376625061035156,35.26981735229492,0.9901593625545502,70.27896499633789,0.08862501230179295
1640.1010131835938,53.4747428894043,3.127461251817219,33.93874168395996,18.648963928222656,30.942736625671387,36.98782920837402,1.0044388175010681,70.83061981201172,0.07711244175739967
1675.7549438476562,55.144126892089844,3.0822813510894775,33.92418098449707,18.6491117477417,31.083810806274414,38.05407905578613,1.002726435661316,70.87879180908203,0.06781789248528212
1636.5703735351562,51.63857460021973,2.8539276123046875,30.948883056640625,23.8515625,21.35289478302002,22.618237495422363,0.9822578430175781,71.33176803588867,0.032723142008798736
1602.5615844726562,23.29378890991211,2.7169153690338135,25.656006813049316,16.633928298950195,13.876280307769775,14.394639492034912,1.0252772867679596,71.76573181152344,0.014477555288116908
1495.6465454101562,5.744260668754578,2.1855872009570403,21.42948055267334,4.890625,12.290000915527344,12.819280624389648,0.9979000091552734,71.97845077514648,0.010048055477624496
1386.3237915039062,-1.6118671298027039,1.8412500619888306,17.673508644104004,-1.5444587469100952,11.299935340881348,11.992269515991211,1.039148062467575,71.97845077514648,0.007132428148336938
1305.5846557617188,-4.4611876010894775,1.3272430884469415,13.965888500213623,0.4755154848098755,10.323121547698975,11.268566131591797,1.0071134567260742,71.97845077514648,0.005538384611562474
1323.1630859375,-2.7387592792510986,0.9428955316543579,12.354474544525146,4.220703125,10.442606449127197,11.199741840362549,0.9331493377685547,72.42621231079102,0.0045717794119361135
1430.8975830078125,-6.391534328460693,0.7844359070062638,12.408464908599854,3.753947377204895,11.435418605804443,12.141048431396484,0.9535014927387238,72.47827529907227,0.00428541666115537
1285.000732421875,-5.014515042304993,0.6520034670829773,12.119779586791992,1.7638888359069824,10.467044830322266,11.385441780090332,0.9938622415065765,72.47827529907227,0.003478679385059803
1178.5638427734375,-1.2139396965503693,0.7059043684462809,11.302450180053711,2.9922280311584473,9.088735580444336,10.188090324401855,0.990128755569458,72.47827529907227,0.002590500450683111
1112.6588134765625,-3.375856637954712,0.757616400718689,10.81894588470459,3.787500023841858,8.327829360961914,9.606044292449951,1.0170673429965973,72.47827529907227,0.0021814988566533585
1044.0431518554688,-1.8012567162513733,0.757616400718689,10.539938926696777,4.051973581314087,7.560521125793457,9.148426055908203,1.0048378109931946,72.47827529907227,0.0018938954428045197
1064.1298828125,-2.9595519304275513,0.7472711990074236,10.60175895690918,5.802933692932129,7.582185745239258,9.033673763275146,0.9890522956848145,72.47827911376953,0.0016701682976885198
1096.8447875976562,-5.456248044967651,0.7471645474433899,11.448712348937988,14.13023567199707,7.962116003036499,9.214657306671143,1.0291537046432495,72.47827529907227,0.0014330080980340296
1147.8741455078125,-4.965516805648804,0.6359834735111524,12.283286094665527,8.298387050628662,8.55542278289795,9.65671968460083,1.0580286979675293,72.478271484375,0.001341646538000486
1130.6049194335938,-2.3654590249061584,0.6309865713119507,11.468066215515137,4.955357074737549,8.55594539642334,9.721170425415039,0.9916188716888428,72.47827911376953,0.0012078275833542769
1134.0332641601562,-2.0312942266464233,0.6262743434448934,11.621577739715576,4.7720208168029785,8.502734661102295,9.623048305511475,0.9634421467781067,72.47827529907227,0.0012319097468787698
1147.521728515625,-2.6370595693588257,0.6259480118751526,12.567392349243164,6.831185340881348,8.544795989990234,9.719329833984375,1.0433670282363892,72.47827911376953,0.0012483166558853497
1061.1160278320312,-0.025855839252471924,0.673444096154223,10.98606014251709,3.869140625,7.83704137802124,9.294267654418945,0.9996636509895325,72.47827529907227,0.0010959767193086667
1034.4619140625,1.1618612408638,0.6785085201263428,10.354680061340332,5.1781086921691895,7.352301359176636,8.876168727874756,0.9434555172920227,72.47827529907227,0.0011287990177487877
1065.9630126953125,-1.6941643953323364,0.6998059973120689,11.102288246154785,7.2890625,9.39483642578125,9.066401958465576,0.9891045987606049,72.05654525756836,0.001705927719005085
1027.3456726074219,-0.4218308627605438,0.702848494052887,13.095311164855957,6.569444417953491,8.156299114227295,9.153437614440918,1.0436139702796936,71.97845077514648,0.003532496925140136
1012.9013366699219,0.7865082919597626,0.7369690619016949,11.933537006378174,6.98486852645874,7.380563735961914,8.76499891281128,0.9846506118774414,71.97845077514648,0.004442093130494899
1222.9470825195312,-1.1997927501797676,0.7438795566558838,15.39418888092041,14.671875,8.180554628372192,9.997133255004883,1.0026683807373047,71.97845077514648,0.004054839664241071
1307.873046875,-1.5891186594963074,0.7736117696883726,18.821977615356445,22.647321701049805,14.21907377243042,13.485703468322754,1.0370184183120728,71.97845077514648,0.00539095955668706
1317.9970703125,16.898062229156494,0.7806462049484253,30.411890983581543,19.03125,24.530410766601562,26.99064540863037,0.9911143183708191,71.48485946655273,0.00968533719531349
1336.4821166992188,38.18947982788086,1.3484886772930622,30.80186176300049,20.66015625,17.55243968963623,18.773944854736328,0.9966900944709778,71.37862777709961,0.006259784247191988
1225.483154296875,26.660934448242188,1.5223180055618286,26.93795394897461,18.888157844543457,12.703985691070557,12.727087020874023,0.9841019511222839,71.37862777709961,0.004449835462609096
1252.3004150390625,14.916290760040283,1.4806225697199502,22.878036499023438,19.57539653778076,15.60685110092163,14.818789005279541,1.0153485536575317,71.10357284545898,0.013574114390099118
1338.65625,17.836508750915527,1.466029167175293,24.432504653930664,19.29296875,20.673243522644043,19.552605628967285,0.9995676875114441,70.87879180908203,0.038923494745873616
1417.5240478515625,25.904279708862305,1.2779632693681962,24.687682151794434,20.5230770111084,21.18301773071289,20.466670989990234,0.980033665895462,70.87879180908203,0.06670738733576521
1411.1796875,25.37016010284424,1.2050124406814575,21.66093349456787,23.25,16.926398277282715,16.131577491760254,0.986568421125412,70.87879180908203,0.07546146548855688
1418.2685546875,15.305395126342773,1.213197407369711,19.28447723388672,23.89859676361084,15.230762481689453,15.681107521057129,1.0195368528366089,70.87879180908203,0.08993518294928574
1562.5431518554688,16.343558311462402,1.2168519496917725,29.211734771728516,19.208333015441895,27.62199306488037,30.668527603149414,0.9977032542228699,70.87879180908203,0.2058440593299237
1746.6958618164062,39.549129486083984,1.5429098226522144,33.97279930114746,17.8421049118042,32.3070650100708,42.65843963623047,1.0117720663547516,70.87879180908203,0.2835585327386953
1922.8715209960938,52.77725410461426,1.7065831422805786,34.72884178161621,18.06746006011963,34.05587387084961,49.62195587158203,1.0075806379318237,70.87879180908203,0.2563720471417266
1701.1140747070312,66.04412651062012,2.2105793965231513,34.88626480102539,15.740335464477539,34.341148376464844,50.97780418395996,1.0106068849563599,71.26656723022461,0.21961782149331924
1607.0162963867188,90.5225715637207,2.5213770866394043,34.98643112182617,10.677734375,37.51964569091797,60.33542823791504,0.9935951232910156,72.24059295654297,0.21708872790345876
1800.9628295898438,99.17555618286133,3.013641922097457,35.03373146057129,9.75,39.50837707519531,74.2289810180664,0.9993318319320679,73.25643539428711,0.22619152031787682
1844.302001953125,99.75666427612305,3.345432758331299,34.60165023803711,16.46891212463379,33.426456451416016,49.82053184509277,0.9768060147762299,74.37274932861328,0.12661226167468426
1554.0189208984375,67.73847198486328,3.345432758331299,29.91472339630127,21.338647842407227,26.191431045532227,29.12421226501465,0.986840695142746,75.08504867553711,0.06124351479691828
1399.8253784179688,57.349586486816406,3.345432758331299,33.24073028564453,15.978947639465332,29.592477798461914,36.26552963256836,1.011645495891571,75.63249206542969,0.05679685640826731
1459.6679077148438,66.23225021362305,3.3306606285115503,35.035417556762695,12.065824508666992,33.50953483581543,45.4444465637207,1.018195629119873,75.87720108032227,0.04814854748081705
1484.6115112304688,75.97663116455078,3.3191089630126953,34.3751335144043,15.505347728729248,30.813093185424805,36.34567451477051,0.9972929358482361,76.33283615112305,0.027715346157669584
1456.8054809570312,54.48591232299805,3.1350201211477584,30.637789726257324,21.744078636169434,18.986945152282715,19.333163261413574,0.9695993661880493,76.85581970214844,0.01431575179514392
1448.2586059570312,22.694652557373047,2.960371732711792,26.12041187286377,25.005952835083008,14.416439533233643,14.260304927825928,1.001273661851883,77.42924880981445,0.007685889512837462
1423.8444213867188,9.568969249725342,2.960371732711792,22.161026000976562,16.975515365600586,11.950557708740234,12.226297378540039,1.012363076210022,77.57681274414062,0.004995977855879431
1406.2381591796875,5.589110612869263,1.7798138856887817,18.496753692626953,20.845703125,11.379559993743896,12.062752723693848,0.9861030578613281,77.57681274414062,0.00519373987844511
1433.52197265625,4.592089891433716,1.7798138856887817,17.824941635131836,24.940476417541504,12.823777198791504,13.00660514831543,0.9775022566318512,78.17661666870117,0.004486169826665267
1390.8897705078125,9.442359447479248,0.9958990086266335,18.594646453857422,23.625,13.986141204833984,15.356903076171875,1.0249828696250916,78.17661666870117,0.004358811561054088
1348.486328125,10.653602600097656,0.9744805693626404,16.926265716552734,19.95703125,11.451085567474365,12.206528186798096,1.0507208704948425,78.17661666870117,0.002948436734569643
1340.2073364257812,2.3656664192676544,0.883767760170556,15.377676963806152,10.892486572265625,10.597157955169678,11.39120101928711,1.021104872226715,78.17661666870117,0.0024806072591085143
1307.86962890625,-2.871279299259186,0.8772162795066833,13.627124786376953,5.453125,10.430272579193115,11.287247657775879,1.026970535516739,78.17661666870117,0.0020642622942954347
1273.9510498046875,-6.283321142196655,0.8154417259218805,11.714473247528076,2.077225148677826,10.104226112365723,11.027220249176025,0.9897134900093079,78.17661666870117,0.0017575577908057857
1202.94140625,-0.9011560678482056,0.808417797088623,11.3209867477417,2.555769205093384,9.306390285491943,10.300256729125977,0.9136161506175995,78.17661666870117,0.0015011152752401145
1347.3318481445312,-6.663911819458008,0.7000177545425219,13.858217239379883,5.401923179626465,10.520520210266113,11.023071765899658,0.9931039810180664,77.74141311645508,0.001471879825162151
1267.4058227539062,-7.4197633266448975,0.6844412088394165,12.258466243743896,2.91796875,10.27234411239624,10.910157680511475,1.0169156193733215,77.57681274414062,0.001289233428954043
1079.8076782226562,2.9107949137687683,0.7153580505020765,10.955501556396484,2.1160714626312256,8.41251277923584,9.660706520080566,0.9411085546016693,77.57681274414062,0.001007799449454562
1066.5158081054688,1.2611904740333557,0.7213906049728394,10.643194675445557,7.081578731536865,7.8076171875,9.102626323699951,0.9590723812580109,77.57680892944336,0.0008188115958567783
1058.5344848632812,-3.9321177005767822,0.7294752993596294,10.557290077209473,4.605158805847168,7.774522542953491,9.052639961242676,1.0093258023262024,77.57680892944336,0.000653706739704241
1068.7150268554688,-2.473230481147766,0.7314103245735168,11.786558151245117,14.33354926109314,10.753762245178223,9.822540760040283,1.0445581674575806,77.57681274414062,0.0005824026209732718
1002.5429382324219,1.8247052729129791,0.6947117435499794,14.67319393157959,13.997409343719482,7.9506354331970215,9.12720251083374,1.037206768989563,77.57681274414062,0.0004244435543378597
931.5910034179688,5.615479230880737,0.6848127841949463,12.70178508758545,8.6953125,6.715520143508911,8.376564741134644,0.9751243591308594,77.57681274414062,0.00034341463909691526
882.7493591308594,4.789957046508789,0.7327731307595968,11.408666133880615,6.8828125,6.016286134719849,7.783071041107178,0.9686380922794342,77.00652313232422,0.00031693256700304154
846.2391662597656,2.4790735244750977,0.7494330406188965,10.118239879608154,8.822066307067871,5.868717193603516,8.187754392623901,1.003741204738617,76.97684097290039,0.0003466016110943755
840.8474426269531,1.007831335067749,0.6068069536434977,10.66740894317627,11.048684120178223,5.3849711418151855,7.229470252990723,0.9937005341053009,76.97684478759766,0.00036336892904447377
853.719970703125,1.145152509212494,0.5494407415390015,10.957097053527832,5.924222707748413,6.2805492877960205,7.854405879974365,1.0099667310714722,76.97684478759766,0.0011825809919413241
845.0112609863281,1.7658648490905762,0.5067943697795272,10.516960620880127,6.73046875,5.501810789108276,7.3619749546051025,1.0063095092773438,76.97684478759766,0.0034478314017639526
854.8168029785156,1.7721741199493408,0.48717379570007324,10.069988250732422,15.596502780914307,5.501070261001587,7.453885793685913,0.9833452999591827,76.97684478759766,0.006816284008045421
851.0118713378906,2.436833143234253,0.5459961434826255,10.310949802398682,8.52734375,5.56494402885437,7.596618890762329,1.0128256678581238,76.97684478759766,0.008623604203390816
854.6672973632812,3.5745842456817627,0.5757533311843872,15.336358070373535,-0.0076923370361328125,10.134027004241943,9.816922664642334,1.0108924508094788,76.97684097290039,0.011655122572418424
864.1881408691406,12.58729362487793,0.7781414765180374,27.963635444641113,3.2181122303009033,17.32825469970703,16.982664585113525,1.0637300610542297,76.64417266845703,0.019057945957694607
832.6119995117188,31.784154891967773,0.8969523310661316,34.066179275512695,-8.02734375,20.490455627441406,19.63591766357422,1.0022220611572266,76.60209655761719,0.021983218243500923
856.1809387207031,44.536338806152344,1.3679656833410263,35.5452823638916,6.026785731315613,23.87763786315918,23.831387519836426,0.9982953667640686,76.80728912353516,0.02681484376264298
842.7091064453125,51.26984214782715,1.672739028930664,34.3406867980957,-2.8820877075195312,20.217297554016113,21.413654327392578,0.9963699877262115,76.97684097290039,0.023846383916092607
851.9122314453125,43.982757568359375,1.682573726302699,33.764320373535156,-11.700000047683716,14.631990432739258,16.252885341644287,0.9849018156528473,76.97684478759766,0.016471311905652687
853.0176391601562,28.88584804534912,1.6897262334823608,33.512685775756836,-7.435209512710571,16.54800510406494,16.48456335067749,0.9827114045619965,77.36479949951172,0.014600448558300061
853.7720031738281,29.92213726043701,1.5146933533251286,34.02635383605957,-1.041015625,18.735377311706543,17.55467700958252,1.0084927678108215,77.57681274414062,0.015109236694493693
853.1859130859375,37.35829734802246,1.3741739988327026,33.95669174194336,-1.9572703838348389,17.659587860107422,16.232380867004395,0.9986441433429718,78.116943359375,0.015563247375495592
855.50146484375,38.837013244628906,1.3525872580043932,33.62423896789551,1.2526178359985352,20.953784942626953,16.204699516296387,0.9960477352142334,78.49853515625,0.016746939770791967
845.9578857421875,32.328426361083984,1.3327361345291138,34.17952919006348,-1.021683692932129,18.714500427246094,17.664289474487305,1.0038047432899475,79.05744934082031,0.01824010825586765
852.5592956542969,32.009886741638184,1.3327361345291138,32.91183853149414,-12.685209512710571,17.6453595161438,16.790305137634277,0.9937296807765961,79.27626419067383,0.017416130953588557
854.6625366210938,31.653034210205078,1.3169748063417193,33.90304756164551,7.42420220375061,17.987319946289062,18.55477809906006,1.035516619682312,79.7255973815918,0.01812114885377888
849.2431640625,40.88086128234863,1.3168480396270752,34.01921081542969,3.3807692527770996,17.337928295135498,17.549243927001953,0.9953713417053223,80.31132888793945,0.01585745088048148
844.6262512207031,39.13994026184082,1.230911787618627,33.86446762084961,6.919041454792023,18.386571884155273,17.353120803833008,0.9810715019702911,81.22819519042969,0.014879028573239373
861.35107421875,39.448970794677734,1.2288602590560913,34.68235778808594,-1.6963350772857666,20.71066665649414,18.855241775512695,0.9968172311782837,81.8523941040039,0.01570894411329011
848.4453735351562,41.23871040344238,1.2645644223626284,33.8829460144043,4.183155059814453,16.24057388305664,17.461483001708984,1.002295196056366,82.45218276977539,0.014038536580389544
847.3837890625,34.457393646240234,1.2666884660720825,33.39044952392578,6.928756475448608,17.328608512878418,17.1344575881958,0.9925625622272491,83.11539459228516,0.013209885859515345
846.7700500488281,29.677739143371582,1.2804383874576997,33.52130889892578,4.688502788543701,16.42491912841797,16.558302879333496,1.009293019771576,84.01134490966797,0.011596990171723371
852.300537109375,34.64754295349121,1.2817249298095703,34.178571701049805,6.076171875,19.128799438476562,19.546618461608887,0.9971840977668762,84.6418228149414,0.012464077152382992
848.9414672851562,38.2983341217041,1.2893661217368328,34.37423324584961,-0.10880827903747559,20.11497402191162,19.86114501953125,1.0086859464645386,85.24135208129883,0.011420018974539996
854.3168029785156,33.05542755126953,1.2902990579605103,33.659637451171875,10.062172889709473,17.199451446533203,16.11596965789795,1.0075185298919678,86.26607131958008,0.008585853707169756
846.0709228515625,40.048316955566406,1.3105142391407427,34.62737464904785,-0.7441710233688354,19.878296852111816,21.066060066223145,0.9851833283901215,87.36270141601562,0.010545163314204464
